商品评论,情感分析结果,评价倾向
雅诗兰黛小棕瓶特别适合晚上用，质地有点粘稠但是铺在脸又很容易吸收。最主要的功效就维稳修复大家都推荐价格方面嗯日常比较定相信青春吧肤说油性我觉得挺广,0.9999997366774983,喜欢
一直用的款精华，趁618囤货收到后赶紧和现有对比是真而且发快需要下手吧,0.3706144560021847,不喜欢
收到货了，双层包装打开产品质量应该满意上班晚回去就用我这个牌子的几瓶如果好下次你家。,0.03427540728991729,不喜欢
小棕瓶用了好多年，一直以来感觉还不错虽然与此同时也在添加其他的护肤品使可是。这次京东价格比较美丽本着囤货精神又入,0.9954616401418277,喜欢
使用感受：有点贵,0.6825249280888823,喜欢
适合肤质：都行,0.8679068445947873,喜欢
吸收效果：挺快,0.9305964048548079,喜欢
其他特色：说英国出的，和上次买感觉味道一样,0.8316250985355624,喜欢
第一次用，有点粘稠感吸收还行可能因为油皮习惯了其他清爽这个反而觉得多余,0.7626833541132853,喜欢
第一用这款精华，所以选择京东购买也相信莎的好再。,0.9247692465869825,喜欢
应该是正品吧，味道闻起来和在专柜买的至少差不多还没有使用过看。,0.5963837635222015,一般
第一次购买使用，个人感觉味道不是很好。起来保湿效果还错的至于其他目前没看出,0.5654579630602752,一般
这是第六代小棕瓶，感觉抗氧化能力还可以涂上去蛋清的质地比较浓稠期待买七产品来试一下对,0.7805845289988542,喜欢
看着不错，旁边是我之前在专柜买的。,0.8448223493629478,喜欢
第一次在网上购买莎化妆品，物流很快就是到货后有个包装盒没盖好并且塑料薄膜担心否正,0.5534129165563564,一般
用来囤货、这次活动价格确定给力，是正品对于了N瓶的说一看就知道日期20年六月份。,0.18815875286514783,不喜欢
是正品。相信莎，雖然物流有點慢但值得等待而且年貨節的價格非常美好已經買了三瓶啦！囤,0.9379431174947616,喜欢
送女朋友的，相当好看主要是这个外观让人爱了用心查一下也正品放,0.998250322346851,喜欢
瓶子换成玻璃的了，好高级样找商家退差价很日常护理还是可以,0.0030510944068922186,不喜欢
上次买的一直在用，挺好。看价格很囤货中只是这代码w开头不知产地哪,0.8509796355548136,喜欢
第一次买雅诗兰黛的七代.直在用六今天放起对比下高点感觉和差不多没什么区别着挺滋润相信牌子,0.9902858391647894,喜欢
京东活动看到的超优价格，信赖小棕瓶品牌和质果断下手拿因为了解香港莎连锁化妆一向惠加上背书。就是物流速度有点慢从单收货大概共8天左右中间也遇新联系客服响应很快顺利决问题务赞,0.998103125834973,喜欢
还可以啦，品牌不错价格适中值得购买推荐。,0.9989243222860589,喜欢
味道不错，应该是正品,0.95788182261015,喜欢
适合肤质：应该可以,0.844004767426332,喜欢
使用感受：一般都可以,0.7375371471408148,喜欢
吸收效果：没问题,0.5304750155401913,一般
其他特色：无,0.6254026961395347,喜欢
双十二香港莎店优惠活动中购买，价格多。从下单到收货共5天时间也较快,0.5270631389337153,一般
使用感受：滋润不油腻,0.3463378143873277,不喜欢
适合肤质：什么都,0.856788675620798,喜欢
吸收效果：光滑的特别清爽,0.7989652610519901,喜欢
保湿效果：好，夏天涂上不干,0.07943731157873324,不喜欢
不错！ 查了一下是正品价格真的优秀哈,0.9872440366584221,喜欢
用着不会油腻，活动优惠买了两个发货地杭州下沙,0.06726274434637503,不喜欢
肤感不错哦，应该是正品的气味和质地了英国版本,0.9995668802156419,喜欢
用后皮肤滋润光滑，保湿效果不错。趁着活动囤了两瓶唯一的缺点是质期已过大半,0.9454292642038491,喜欢
虽然等了一段时间，但这个价格、颜值还是得待的,0.7006935058618188,喜欢
用了几次，感觉还可以比六代好推开一些应该是正品6.1活动价真香,0.998453778344712,喜欢
小棕瓶真是油皮救星，就自营店的价格有些&helip;。这家相当美丽而且到货快看包装、闻味道都与正品无异等用了再追评如果没问题以后会经常来,0.36149192681097453,不喜欢
帮同事买的，她说跟之前用在气味质地方面都一样。给个赞,0.8261041075293072,喜欢
第一次用小棕瓶，感觉真是不错大牌就啊以后会继续关注的。,0.9854593976294461,喜欢
买的时候心里惴不安怕像评价面说有问题，到货后试了下味道质地都和以前用一样我觉得没这是过最值次哈。悔屯少,0.14035527386146196,不喜欢
放在购物车好久了，趁618活动价入手的优惠力度大真香,0.9424453002101286,喜欢
一直用这款的，以前都是在免税店买今年没法出国只能网上了价钱还可比之贵点吧接受。,0.39428631657493096,不喜欢
即时修护，均匀肤色立保湿预防衰老抗氧化。ANR自1982年以来的美丽传奇批号查询日期还剩个月nice！,0.9896074045359975,喜欢
刚开始看着外部觉得有点假，可是闻了味道应该正品后面经鉴定为真。这个价格抢到非常划算只要质量保证肯会再次购买哦好评,0.6529022109717455,喜欢
油性肌肤或者T字部位的话，不推荐用闷痘&helip;改善色效果还是好,0.888794974065547,喜欢
感觉还不错，用起来挺好的物美廉价哦以后有活动告诉我,0.9424596067857998,喜欢
脸部精华当然还是首选雅诗兰黛，好用已经第二次购买了,0.999811767519868,喜欢
小棕瓶收到了！这个价格买正品太开心啦,0.6372244747075722,喜欢
这一款修复精华液，老婆用了好多年特别喜欢。很适合她的皮肤吸收效果也过以后光滑保湿不错能天而且觉得油腻拿到手包装美致原进口价格贵似乎降,0.9965689349632619,喜欢
30岁老阿姨的最爱，都是她家顾客了一直在使用雅诗兰黛小棕瓶真超级好修复皮肤特别即晚上熬夜也没事第二天那么难看吸收到脸不刺激鉴定过正品比免税店便宜价格实惠物流快态度就认准这神仙铺！,0.9961206538087641,喜欢
超级好推开，易吸收用完感觉眼部有点微凉很舒服像是在给周做SPA我还会定期搭配按摩仪一起针对黑圈的淡化极功效大概20多天就明显改善非常促进循环可以预防细纹及N瓶回购使这么久没脂肪粒光泽滋润适于任何肤质和年龄,0.038608879654771,不喜欢
雅诗兰黛小棕瓶精华，可以改善肌肤暗沉、干燥粗糙和细纹等症状减少的压力我是沙漠皮希望坚持使用补水保湿效果能好。据说夜间修复功不错对于熬产生衰老缺现象有很缓解作这个觉得长期会明显吧工半白班先一看,0.9917464022001979,喜欢
吸收效果很好，味道也闻淡的用完水嫩！保湿,0.7143193840208976,喜欢
很好。不错，用完皮肤感觉滋润摸起来手痘也消了的明显改变,0.9996020492314351,喜欢
适合肤质：很舒服,0.9536417091045596,喜欢
使用感受：很细腻,0.9482627695416687,喜欢
小棕瓶精华液注重全面修复，抗初老还有氧化。今年25岁开始用觉得刚好在肌肤时期使雅诗兰黛可以效的抵衰现象改善皱纹和不断症状一定消炎杀菌功如果脸上痘粉刺适当就达到很部,0.9999359289965877,喜欢
小棕瓶很好携手，10毫升的真不要太划算我每次可以挤两罐之前买是5能用了个月左右吧放开话应该三大家试还送一只口红虽然没有但看着精致心情也呀,0.9925971170674767,喜欢
使用感受：药味很浓 但是闻着舒服正品跟之前在专卖店买的一样,0.9424792469768605,喜欢
适合肤质：我是混皮 可以用不过敏,0.2247359312225894,不喜欢
吸收效果：很好 ,0.8794225942448934,喜欢
保湿效果：冬天就靠他 现在面膜都很少敷但是皮肤还嫩的,0.9684433404713406,喜欢
其他特色：毛孔会变细 真的贵有道理,0.6330740843626347,喜欢
精华液感觉还不错，柔的手很好也湿润用了几天眼部有所改变皱纹似乎淡些我想这个得要长期坚持使才能看到明显效果擦在脸上滑一会儿干点紧绷种设计方法挺无污染节省。宝贝收外观款销量非常大以下先腕处涂是否过敏没问题话开始试后续再来追评五分送给卖家,0.13405166630522003,不喜欢
恩和一直用这个牌子，很舒适各种皮肤不错。,0.9853080665154237,喜欢
早晚涂一下，保湿效果很好。,0.49436265165201543,一般
也一直在京东买，信赖。,0.9702556901068211,喜欢
没查过是否正品，感觉和柜台上买的差不多。,0.37303255883321174,不喜欢
只是不知道为啥没有密封，很容易就可以打开了。,0.0053049827532077876,不喜欢
最后，感谢京东物流。,0.7272775249027407,喜欢
雅诗兰黛小棕瓶精华,0.9232758475534177,喜欢
白天强力抗氧化，阻隔环境损伤晚上净后修护大锁水保湿均衡肤色把握睡眠黄金段淡细纹减缓老 ?真的太好啦&helip;了～很用早涂和霜然两滴精华一整皮都嫩滑紧致以前品不样喜欢！,0.17911810812566853,不喜欢
使用感受：挺舒服的，,0.9295527378503059,喜欢
适合肤质：干性，,0.8296720959761847,喜欢
吸收效果：蛮好的，,0.8967765026694426,喜欢
保湿效果：超级好,0.6225457957229175,喜欢
其他特色：能干善肤,0.8668759799948539,喜欢
很好用。是正品送货速度也还能接受跟在旗靓店买的一模样吸收推开皮肤完滑软感觉滋润价格比便宜多真实惠满大瓶子装精华里面相和来说经济会继续光顾,0.9996830667962153,喜欢
这次是正品，上其他家买了一个回来验证假的又退选择。今天刚收到快递立马就下真直用雅诗兰黛款精华吸好我24岁皮肤光滑很多,0.614955859701414,喜欢
使用感受：吸收好，夏天不油腻,0.3652752021181971,不喜欢
适合肤质：我是混油性皮,0.9464580686664539,喜欢
吸收效果：瞬间,0.970592973410093,喜欢
保湿效果：很好，春季干燥起皮用来刚,0.7957871029418891,喜欢
是正品，很放心喜欢一直关注这家店下次还来买,0.9819026543585077,喜欢
经过试用确定是正品，好吸收很滋润真的非常不错价格也美丽以后就认准你们家了！,0.9994845898826051,喜欢
感觉应该是正品吧 第一次购买以前直都兰蔻小黑瓶药味很浓粘度比好点,0.5867232522301699,一般
第1次在韩悦家买小棕瓶，收货后真的是超级惊喜和满意！先说68活动价格给力而且大促期间发又准时快速香港还能比其他递再对评我用过很多正品不关键这个独立塑封包装得直播下单送兰蔻口红颜色特别适合肤总言之就等双候光顾了非常值信任好卖没有,0.4197613477103719,一般
发货很快收到客服耐心解答问题产品抹上去皮肤嫩滑好的一次购物体验价格非常合适,0.9339853514420318,喜欢
一直用小棕瓶，效果不说了段时间来评价很好618活动买的力度大。,0.11452324645577072,不喜欢
是正品，在专柜购买过很多次了一看就知道真假！放心使用有活动比便宜以后需要还会这你家,0.998924391323156,喜欢
不错，特地用了一段时间评价的油腻皮肤吸收很好,0.9818197056495839,喜欢
使用感受：还没，有发言权了。,0.9165155500863867,喜欢
适合肤质：正品雅诗兰黛小棕瓶大部分。,0.9959582075328306,喜欢
吸收效果：z正品雅诗兰黛非常好。,0.997616538550519,喜欢
保湿效果：正品雅诗兰黛很好。,0.9979982689852626,喜欢
其他特色：因为没有使用，也不会鉴定真假但比较相信简单全球购。,0.4607654295179583,一般
很多朋友都在推荐的一款精华，第次尝试商家出货快希望好用,0.974694148324932,喜欢
雅诗兰黛小棕瓶精华这个我好爱！主打的就是修复 很适合皮肤不太姐妹里面淡黄色有点粘稠质地滴管设计也卫生比较容易过敏时候用会特别痒更快已经了几之后回购他在安心?,0.6876995451352028,喜欢
使用感受：一直，万年推！,0.7828291803791998,喜欢
适合肤质：混,0.7430741293063005,喜欢
吸收效果：非常治愈,0.8608894452451501,喜欢
保湿效果：防过敏,0.1423031897077882,不喜欢
其他特色：稳定皮肤。性价比超高，也是唯一次炒鸡划算的买了好多囤货zhong.就难得遇到活动,0.9999808958420604,喜欢
是正品，一直都用这牌子效果特别明显。价格买到太实惠了,0.9762010933046648,喜欢
长期使用的一款精华，修复效果很好。本人是痘肌这非常友善时候晚上早起来会小多对发炎红肿也有印改皮肤状况坚持越,0.983930902646387,喜欢
第一次尝试小棕瓶，味道感觉好高级不能直接上脸滴几在手心捂热然后涂抹很容易吸收还保湿滋润续妆服帖&helip;,0.07574098584853328,不喜欢
吸收效果：很滋润，好,0.9292413194940015,喜欢
使用感受：是正品,0.9320998390596271,喜欢
之前三亚买过一瓶用，觉得很适合我的皮肤是干性了滋润容易吸收不油腻身边好多朋友都雅诗兰黛产品！,0.9876127564605789,喜欢
正品，舒服有效果很好用会回购的哦喜欢快下单吧,0.9919921087738095,喜欢
精华质量很好，涂脸上保湿滋润不油腻吸收快效果错温和刺激包装严实。,0.5187715990947219,一般
第一次用雅诗兰黛的线雕精华，挤出来是带金粉感觉算好吸收过分钟皮肤位置非常光滑皱纹变浅但在脸部边缘处确实有搓泥现象发生之前看到评价中也人这样想期待效果！抹脖子上就了,0.999977951287808,喜欢
关注这个家店铺很久了，也看多评价都是好。就下单试物流4天到不算太产品的日期挺新19年2月份支持专柜验货应该正昨晚用感觉错有股淡药味上脸黏吸收舒服希望效果一段时间再继续追,0.004788930759702881,不喜欢
非常好用，已经使几年了我是混合性皮肤面部质得到很大的改善光泽度,0.5542356444576156,一般
一直用这个吸收好！很滋润第次到新年装漂亮红火过大,0.9704690607210752,喜欢
使用感受：第一次雅思兰黛精华，让我有惊喜太好吸收了吧！点不油腻搭配眼霜非常,0.9758176761954267,喜欢
一直买他家的东西，是正品呦真划算很多值得大放心购满意次物。,0.9883260156546351,喜欢
非常不错 物流也很快上脸舒服信任的一家店铺东西是正品！,0.9846840486858499,喜欢
很滋润的感觉，吸收也好。一直使用产品,0.8500012121993047,喜欢
小棕瓶收到了，吸的特别好淡化细纹减少衰老价格很合理包装也看适任何肤质保湿哦,0.30815713264479005,不喜欢
满意的哦！我试了一下，非常好用是正品会继续关注,0.9848841905540571,喜欢
非常不过，包装精美用了之后感觉皮肤很舒服而且吸收效果好保湿也错。,0.9708195638034033,喜欢
使用感受：很好，舒服,0.9431124248636381,喜欢
适合肤质：都,0.856788675620798,喜欢
吸收效果：很厉害,0.682476217319668,喜欢
保湿效果：感觉还可以,0.6377799306123955,喜欢
其他特色：用了以后整体效果不错,0.983853315383191,喜欢
非常不错，敏感肌的必备日夜修护皮肤在慢变好。正品店家发货也快,0.9885925769883164,喜欢
使用感受：效果非常好，补水锁的很,0.702230524575527,喜欢
吸收效果：很好，用完一点不油腻,0.540046441852656,一般
很棒，大一瓶能用久了滋润跟在专柜购买的样。坚持使有定效果,0.931518319456414,喜欢
特意用了一段时间才来评价的 效果超好皮肤变得光滑而且透亮毛孔也小很不错,0.9981326837137507,喜欢
用过之后才来评价的，是正品吸收效果很好！店家服务态度不错没发赠也及时补了。,0.8582184165029161,喜欢
吸收效果：感觉挺好的，用了之后皮肤太多,0.843621472990863,喜欢
第二次购买了，之前害怕到假货后面鉴定是真的这七代也太开心会常,0.136443235343209,不喜欢
保湿效果超好，吸收快、滋润度高冬天入手这一瓶绝对错不了,0.95057491569873,喜欢
保湿效果：非常好,0.6944305636932618,喜欢
使用感受：棒哒,0.975338103230183,喜欢
适合肤质：我是油性，用了不吸收错,0.8019449953853116,喜欢
吸收效果：特别好,0.8450302674016309,喜欢
使用感受：特别提亮肤色,0.7407289993937666,喜欢
保湿效果：非常不错,0.8809447545973716,喜欢
使用感受：浓稠， 但又不油腻,0.09641367491257435,不喜欢
适合肤质：应该所有皮都可以吧,0.8632921622345969,喜欢
吸收效果：很不错,0.959591432689366,喜欢
保湿效果：也不错,0.8809447545973716,喜欢
其他特色：价时候买的， 后悔少了,0.5605054424903421,一般
使用感受：非常好 媳妇很喜欢,0.7177726049839698,喜欢
适合肤质：什么皮都好用,0.915505569861561,喜欢
特别好用，过皮肤水的保湿效果味道清新评,0.6568246506099975,喜欢
保湿效果：一如既往的好,0.9278529628617791,喜欢
吸收效果：非常棒 很快,0.9961353382592759,喜欢
使用感受：非常棒 滋润皮肤很有光泽一周美白保湿效果明显改善,0.9923495141335366,喜欢
使用感受：擦上很保湿，又细腻了半瓶有化毛孔提拉紧致的效果囤货中双十一买价格实惠七百多点,0.9855477537289778,喜欢
快递速度非常，是正品干皮的福音吸收效果特别好。值得入手,0.9995987140255068,喜欢
使用感受：了二十多天，觉还可以,0.536295597673925,一般
适合肤质：所有,0.844004767426332,喜欢
吸收效果：很好，易,0.8443412766001861,喜欢
保湿效果：干性皮肤的救星,0.5299888092317703,一般
最近跟风囤了两三瓶小棕，这家买精华和眼霜感觉以前用的差不多价格也实惠包装很赞未拆封过希望优就等官网双十一。,0.9910880072224372,喜欢
一直用兰蔻精华，非常保湿好,0.596845898978715,一般
真的是好用，晚上一次早起来特别舒服,0.8678109321351692,喜欢
果然还是它经典,0.7606837606837609,喜欢
很好吸收 味道闻,0.4768310084723203,一般
刚用 还没见到传说中的效果,0.70834010864152,喜欢
一直用这个，好。以往都朋友带第次京东国际买对比较信任希望是正品,0.9962951135244351,喜欢
吸收效果：非常好,0.7972179145349774,喜欢
其他特色：不油腻,0.2366909540240798,不喜欢
挺好的，唱不出来请618空白用构件可以非常价格也贵,0.23964173187611237,不喜欢
已是第二次购买啦。一直都用雅诗兰黛的牌子好，非常,0.9667437665635673,喜欢
眼霜、精华已收到，确实正品比体店还便宜宝贝很是满意一直热衷这个牌子的效果棒哒?,0.9946209474000062,喜欢
使用感受：保湿效果非常好，吸收快适合任何肤质爱了。,0.9952219001282979,喜欢
皮肤吸收感很强，细腻 推荐在这家店购买是正品,0.9930137069910344,喜欢
礼物以收到多天，也用了才来评价很好?完后我还会继续光顾卖家买别的东西是愉快购,0.7517810104669383,喜欢
太棒了，正品买好几款产都是！越来喜欢它们家性价高.推鉴,0.9991001947456554,喜欢
非常满意的还会再来是正品,0.9175253080392622,喜欢
适合肤质：我的大干皮,0.6394295642544251,喜欢
吸收效果：的很快,0.9371519929833392,喜欢
使用感受：味道有点刺鼻之外，其他的都挺好,0.4249543704183658,一般
保湿效果：挺的,0.7704092102180162,喜欢
其他特色：鉴定过了是真品，可以放心使用,0.31993733566560123,不喜欢
东西很好，用后效果明显是正品物美价廉非常满意比实体店合适多了,0.9969313753897113,喜欢
再一次回购，还是如既往的喜欢无论品质效果都很棒期待更好自己,0.9612950240536378,喜欢
给老婆买的，非常好。,0.7648259658110027,喜欢
使用感受：吸收特别好，包装很完无损、物流也快是正品来的评！,0.9765527539510547,喜欢
收到还没用，朋友说很好就买来一瓶试希望有的效果！,0.4285871973501161,一般
之前一直用的这个，次正好搞活动很哦卖家,0.6277927032714279,喜欢
一直在用这个牌子的，很好丝滑柔腻不干燥,0.839762101876275,喜欢
适合肤质：用后皮光滑,0.8796650132751753,喜欢
吸收效果：特别好,0.8450302674016309,喜欢
保湿效果：主要就是因为买的它。,0.5525041523209876,一般
很满意，包装好收到了效果不错值得推荐,0.9913613401525632,喜欢
好货不便宜，效果很非常满意,0.8510595676708897,喜欢
使用感受：起来觉很棒哦。不错的选择，店家服务态度也好,0.9901683151439432,喜欢
最近比较忙，才有时间评价是正品很好！,0.8315697720411193,喜欢
真哒，目前用挺好吸收快对干皮很友。,0.902672317305922,喜欢
中药味好重，很容易吸收皮肤亮了多,0.6104788553426562,喜欢
使用感受：吸收很快，保湿持久,0.9105583126211936,喜欢
适合肤质：干燥皮,0.8605257828613658,喜欢
适合肤质：混皮，用了十几年,0.7996274023035982,喜欢
吸收效果：很好 ,0.8794225942448934,喜欢
保湿效果：可以的,0.5697990682307114,一般
很好的宝贝，是正品用了几天感觉有变化,0.9925416025567264,喜欢
物流很快，东西收到也满意全五星好评。,0.8391093329557243,喜欢
东西很好用，我喜欢下次还来买,0.8817711480091142,喜欢
第一次给她买，很喜欢说是用我的变得更漂亮了哈,0.9574278551624635,喜欢
东西很好，符合心理预期可以考虑入手,0.954903003153118,喜欢
吸收效果：很不错～擦完感觉舒服我跟妈一人瓶，满意,0.9802832151192676,喜欢
商品收到，客服很亲切！下回还会在她家买东西谢?,0.713698165725506,喜欢
物美价廉 值得购买好用的很非常喜欢,0.9911720064793911,喜欢
吸收效果：特别快,0.8785015643142318,喜欢
使用感受：淡的味道,0.5220740969122984,一般
其他特色：手感润滑,0.8563698835403643,喜欢
是正品哟，很不错的商家下次一定再光顾1,0.7208759553001727,喜欢
很不错 需要这样的正品,0.9841734439217227,喜欢
适合肤质：很我的皮,0.9137531818398028,喜欢
很好，用后感觉不错的！,0.9446015377661957,喜欢
买来送礼，今天收到很满意。,0.5468749043268978,一般
非常满意哦，挺好的很滋润,0.9720357079768125,喜欢
一直都回购率很高的，家里常用,0.8947707944420573,喜欢
京东商城的品质量保证，很好,0.37849206659757606,不喜欢
多次使用了，效果很好,0.8437680784723763,喜欢
是真品，送给女朋友很喜欢,0.8144111762079854,喜欢
这是一个非常不错的品牌之,0.9279037278828727,喜欢
东西不错，快递很给力方便！,0.7443139555853822,喜欢
送货非常快，东西很不错,0.9704073335634836,喜欢
到货速度很快，下次继续会在这里购买,0.9561236894827171,喜欢
是正品，很好用?,0.9502455588345124,喜欢
吸收很快！应该是正品，,0.9715910824893046,喜欢
非常赞！绝对正品,0.9837062003823399,喜欢
一直用小棕瓶，上脸吸收好不油腻无限回购中希望卖家多点活动价,0.9106110969779116,喜欢
拍的照片给大家参考一下吧，个人收到了对比觉得应该是正品。,0.8820942543580441,喜欢
收到包装精美，看着不错使用了几次吸特别好感觉皮肤痘都少也光滑期待更的效果！后还会来你家,0.9997468256648447,喜欢
使用感受：刚开始小棕瓶会觉得油，了一段时间吸收比较好现在不可能是年龄大。,0.8294780911123626,喜欢
适合肤质：我是混型的皮。,0.8371729738343332,喜欢
吸收效果：用完第二天脸也没有油光。,0.22547775244339674,不喜欢
保湿效果：比较好。,0.6944305636932618,喜欢
其他特色：也用过小黑瓶，个人还是觉得棕比较适合自己的肤质10ml价格实惠。,0.9222813445843027,喜欢
第一次用，了两早上起来皮肤嫩的很舒服好就是正品吧只今天评价时看到又降,0.7072280051501261,喜欢
雅思兰黛精华液高能浓缩修复特润小棕瓶面部露是我喜欢的产品，已使用多次不知这在香港商家质量怎么样了再说,0.5915565181304944,一般
用了几次，效果不错吸收的挺好雅诗兰黛大品牌就是有每天早上洗完脸擦水乳后滴两可以管一抗皱,0.9837311533367706,喜欢
质感细腻，吸收的也很好用完后脸高架热就是觉不适合油性皮肤在夏天有点厚重冬特别,0.8861592394426541,喜欢
一直在用，不错。挺好哒正品减缓细纹,0.9725596261337945,喜欢
今天下午刚收到，打开瓶子看了一跟我之前用的样好正品无疑赞,0.8933735115145197,喜欢
收到了是正品，吸快深层修复补水能有效改善干燥暗沉无光泽粗糙细纹等皮肤问题,0.03451422221217726,不喜欢
收到了！以前都在专柜买，这次京东两瓶看着是正品试一段时间追评,0.7313714128666531,喜欢
吸收挺快的，保湿效果还行我是混合性肤质用着不错而且价格也很实惠。,0.999833216438422,喜欢
一直在用这款精华，618活动价比机场免税店还合适抓紧入手备货,0.9998172652025437,喜欢
哇，价格优百分正品喜欢以后就你家了,0.9991397114488088,喜欢
使用感受：只是了一次还OK 应该正品,0.7721658612308785,喜欢
适合肤质：任何我觉得都 混油皮还不错也没有网上说是搓泥或者吸收,0.649766191326729,喜欢
吸收效果：爽肤水完了之后用一个欧莱雅黑精华 然这挺好的也不粘腻,0.9981017225208663,喜欢
保湿效果：不错 第二天也卡粉啥的挺好,0.9654631523304398,喜欢
其他特色：瓶身高大上 希望对我法令纹有效果啊,0.9913336542289729,喜欢
还可以的这款精华，要持续用才能有效果,0.8037260602296761,喜欢
使用感受：不知道为啥，觉很黏以前买的吸收好这个有点那么还容易搓泥,0.005154532113535559,不喜欢
疫情期间断货了，只能网上买和家里的一样是正品客服务热赞个。,0.0443940156635968,不喜欢
使用感受：已经过才来评价的，觉是正品因为之前我有买假货一就能出上脸不舒服易吸收以后可再,0.5496591312657356,一般
不错，除了物流真的慢寄10天收到后检查都没问题是正品已用味道常可能版本感觉会比中国75ml那种淡一点浓稠度差多。如果还这个价格回购,0.13626653357611396,不喜欢
听说这个牌子眼霜最好用，自己犹豫了许久才下单回来一星期效果明显改善比之前的其他吸收快支持哦！,0.9883065755069387,喜欢
